ID,Form_ID,Form,Cognateset_ID,Alignment,Doubt,Cognate_detection_method,Cognate_source,Alignment_method,Alignment_source,Segment_slice
3338,1996,m̥ʐaŋ³¹,c687,m̥ ʐ a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3339,1998,mjaŋ²¹,c687,m j a ŋ ²¹,,expert,Hill2017,LingPy:SCA,,
3340,1999,mjɔ̃³¹,c687,m j ɔ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,
3341,2002,mjaŋ³³,c687,m j a ŋ ³³,,expert,Hill2017,LingPy:SCA,,
3342,2003,mjɔ̃³⁵,c687,m j ɔ̃ ∼ ³⁵,,expert,Hill2017,LingPy:SCA,,
3343,7298,mraṅḥ,c687,m r a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3344,5662,ẽ²²,c166,- ẽ ∼ ²²,,expert,Hill2017,LingPy:SCA,,
3345,2010,in⁵⁵,c166,- i n ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3346,2012,ju̱m⁵¹,c166,j ṵ m ⁵¹,,expert,Hill2017,LingPy:SCA,,
3347,2013,ja̱m⁵⁵,c166,j a̰ m ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3348,2016,jɔ̱m³³,c166,j ɔ̰ m ³³,,expert,Hill2017,LingPy:SCA,,
3349,2017,ja̱m³¹,c166,j a̰ m ³¹,,expert,Hill2017,LingPy:SCA,,
3350,2018,in⁵⁵,c166,- i n ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3351,7300,im,c166,- i m -,,expert,Hill2017,LingPy:SCA,,
3352,2078,jɔ̃³¹lɔ̃⁵⁵,c528,j ɔ̃ ∼ ³¹ + l ɔ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3353,2082,lɔ̃³¹,c569,l ɔ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,
3354,5401,lĩ²²,c569,l ĩ ∼ ²²,,expert,Hill2017,LingPy:SCA,,
3355,2075,ȵi³¹ŋau⁵⁵,c434,nʲ i ³¹ + ŋ a u ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3356,2077,laŋ⁵¹,c569,l a ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,
3357,2081,laŋ³¹,c569,l a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3358,2083,laʔ³¹ŋau⁵⁵,c585,l a ʔ ³¹ + ŋ a u ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3359,7302,laṅ,c569,l a ŋ -,,expert,Hill2017,LingPy:SCA,,
3360,2096,ŋa̱n³³,c152,ŋ a̰ n ³³,,expert,Hill2017,LingPy:SCA,,
3361,2089,kət³⁵,c357,k ə t ³⁵,,expert,Hill2017,LingPy:SCA,,
3362,2092,ŋa̱n⁵¹thuŋ²¹,c520,ŋ a̰ n ⁵¹ + tʰ u ŋ ²¹,,expert,Hill2017,LingPy:SCA,,
3363,2094,ŋɛ̱̃⁵⁵,c152,ŋ ɛ̰̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3364,5254,je²²kʰɛ⁵⁵,c439,j e ²² - - - + kʰ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3365,7304,riy◦khai,c439,- - - r i j + kʰ aj -,,expert,Hill2017,LingPy:SCA,,
3366,5489,du⁵⁵,c594,d u ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3367,2200,khji⁵¹phut⁵⁵,c329,kʰ j i ⁵¹ + pʰ u t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3368,2202,pɔ̱t⁵⁵lauʔ⁵⁵,c673,p ɔ̰ t ⁵⁵ + l a u ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3369,2205,pɔ̱t⁵³luʔ³¹,c673,p ɔ̰ t ⁵³ + l u - ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3370,2207,pa̱t⁵⁵lauk³¹,c673,p a̰ t ⁵⁵ + l a u k ³¹,,expert,Hill2017,LingPy:SCA,,
3371,2209,phɔʔ³¹tʂhɯk⁵⁵,c112,pʰ ɔ ʔ ³¹ - - + ʈʂʰ ɯ k ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3372,2197,tɕhi⁵⁵ȵɔʔ⁵⁵,c412,tɕʰ i ⁵⁵ + nʲ ɔ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3373,7306,pu◦chac,c112,- - - - p u + tsʰ a ts -,,expert,Hill2017,LingPy:SCA,,
3374,7308,dūḥ,c594,d u ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3375,2231,n̥ɔŋ³⁵,c416,n̥ ɔ ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,
3376,2237,nɔ̱ŋ⁵⁵,c416,n ɔ̰ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3377,5425,kɑ̃²²,c625,k ɑ̃ ∼ ²²,,expert,Hill2017,LingPy:SCA,,
3378,2236,nɔ̱ŋ⁵⁵,c416,n ɔ̰ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3379,2232,noŋ⁵⁵,c416,n o ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3380,2234,nɔ̱ŋ⁵⁵,c416,n ɔ̰ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3381,7310,kan,c625,k a n -,,expert,Hill2017,LingPy:SCA,,
3382,8236,a³¹◦xʐoʔ⁵⁵,c590,a ³¹ - + xʐ - o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3383,8894,sak⁵⁵◦faʔ⁵⁵,c710,s a k ⁵⁵ + f a ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3384,8400,a³¹◦xʐoʔ⁵⁵,c590,a ³¹ - + xʐ - o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3385,8563,a²¹◦xaʔ⁵⁵,c590,a ²¹ - + x - a ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3386,8730,phɔʔ⁵⁵,c50,pʰ ɔ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3387,8731,fɔʔ⁵⁵,c258,f ɔ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3388,9057,a³¹◦fu̱ʔ⁵⁵,c202,a ³¹ + f ṵ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3389,2268,a²¹xaʔ⁵⁵,c590,a ²¹ - + x - a ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3390,5419,ɑ⁵³jwɛʔ⁴,c590,ɑ ⁵³ - + j w ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,
3391,2275,a³¹xʐoʔ⁵⁵,c590,a ³¹ - + x ʐ o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3392,2266,a³¹xʐoʔ⁵⁵,c590,a ³¹ - + x ʐ o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3393,2269,sak⁵⁵faʔ⁵⁵,c710,s a k ⁵⁵ + f a ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3394,2272,a³¹fu̱ʔ⁵⁵,c202,a ³¹ + f ṵ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3395,2273,phɔʔ⁵⁵,c50,pʰ ɔ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3396,7312,a◦ro₁k,c590,- - a + r - o k -,,expert,Hill2017,LingPy:SCA,,
3397,8067,ɑ⁵³jwɛʔ⁴,c590,ɑ ⁵³ - + j w ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,
3398,6189,ȵ̥ot⁵⁵tuŋ⁵⁵,c445,n̥ʲ o t ⁵⁵ + t u ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3399,6266,n̥oʔ⁴kʰɑ̃⁵⁵,c634,n̥ o ʔ ⁴ + kʰ ɑ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3400,6341,nu̱t⁵⁵ku̱ʔ⁵⁵,c680,n ṵ - t ⁵⁵ + k ṵ - ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3401,6519,nua̱t⁵⁵ku̱k⁵⁵,c680,n u a̰ t ⁵⁵ + k ṵ - k ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3402,6367,na̱t⁵⁵ka̱uk⁵⁵,c680,n a̰ - t ⁵⁵ + k a̰ u k ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3403,6577,n̥ut⁵⁵ʐɿ⁵⁵,c252,n̥ u t ⁵⁵ + ʐ ɿ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3404,6636,nɔ̱t⁵⁵ka̱uʔ⁵⁵,c680,n ɔ̰ - t ⁵⁵ + k a̰ u ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3405,7314,nhut,c161,n̥ u t,,expert,Hill2017,LingPy:SCA,,
3406,2420,a³¹ʂəŋ³¹,c560,a ³¹ - + ʂ ə ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3407,2423,siŋ²¹,c65,s i ŋ ²¹,,expert,Hill2017,LingPy:SCA,,
3408,2426,saŋ³⁵,c65,s a ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,
3409,2431,səŋ⁵⁵,c65,s ə ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3410,2434,saŋ³⁵,c65,s a ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,
3411,2436,a³¹ʂɯŋ³¹,c560,a ³¹ - + ʂ ɯ ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3412,5610,ɑ⁵³tθɛ⁵⁵,c560,ɑ ⁵³ - + tθ ɛ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3413,7316,a◦sañḥ,c560,- - a + s a nʲ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3414,2468,ʂan³¹,c388,ʂ a n ³¹,,expert,Hill2017,LingPy:SCA,,
3415,2473,ʃɔn³⁵,c388,ʃ ɔ n ³⁵,,expert,Hill2017,LingPy:SCA,,
3416,2476,ʃiŋ³⁵,c388,ʃ i ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,
3417,2478,ʂan³¹,c388,ʂ a n ³¹,,expert,Hill2017,LingPy:SCA,,
3418,2471,ʃin²¹,c388,ʃ i n ²¹,,expert,Hill2017,LingPy:SCA,,
3419,2475,ʃɛ̱n⁵⁵,c388,ʃ ɛ̰ n ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3420,7318,sanḥ,c388,s a n ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3421,5280,tθɑ̃⁵⁵,c388,tθ ɑ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3422,6131,ʦɔ̱t⁵⁵,c141,ts ɔ̰ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3423,6217,a³¹ʨʰot⁵³,c24,a ³¹ - + tɕʰ o t ⁵³,,expert,Hill2017,LingPy:SCA,,
3424,6277,ʦa̱t⁵⁵,c141,ts a̰ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3425,6295,a⁵³shoʔ⁴,c24,a ⁵³ - + sʰ o ʔ ⁴,,expert,Hill2017,LingPy:SCA,,
3426,6376,ʦu̱t⁵⁵,c141,ts ṵ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3427,6612,a³¹chut⁵⁵,c24,a ³¹ - + cʰ u t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3428,7320,a◦chut,c24,- - a + tsʰ u t -,,expert,Hill2017,LingPy:SCA,,
3429,6551,ʦɔ̱t⁵⁵,c141,ts ɔ̰ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3430,2492,juʔ²¹ke⁵¹,c561,j u - ʔ ²¹ + k e - ⁵¹,,expert,Hill2017,LingPy:SCA,,
3431,2494,jauʔ³¹kai⁵⁵,c561,j a u ʔ ³¹ + k a i ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3432,2498,jauk³¹kai³¹,c561,j a u k ³¹ + k a i ³¹,,expert,Hill2017,LingPy:SCA,,
3433,2489,i³¹tɕi⁵⁵,c561,- i - - ³¹ + tɕ i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3434,2497,juʔ⁵⁵kɛ³¹,c561,j u - ʔ ⁵⁵ + k ɛ - ³¹,,expert,Hill2017,LingPy:SCA,,
3435,2500,juʔ³¹ɕɛ⁵⁵,c561,j u - ʔ ³¹ + ɕ ɛ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3436,5369,jɑuʔ⁴ʨɑ⁵⁵,c561,j ɑ u ʔ ⁴ + tɕ ɑ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3437,2534,ʂua³¹,c66,ʂ u a ³¹,,expert,Hill2017,LingPy:SCA,,
3438,2535,ʃo²¹,c66,ʃ o - ²¹,,expert,Hill2017,LingPy:SCA,,
3439,2537,ʃo⁵⁵,c66,ʃ o - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3440,2538,ʃɔ³⁵,c66,ʃ ɔ - ³⁵,,expert,Hill2017,LingPy:SCA,,
3441,2536,ʃa³⁵,c66,ʃ a - ³⁵,,expert,Hill2017,LingPy:SCA,,
3442,2539,ʂɔ³¹,c66,ʂ ɔ - ³¹,,expert,Hill2017,LingPy:SCA,,
3443,7322,a◦sāḥ,c193,- - a + s a ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3444,5457,ɑ⁵³tθɑ⁵⁵,c193,ɑ ⁵³ - + tθ ɑ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3445,5548,lɑ⁵³,c18,l ɑ ⁵³,,expert,Hill2017,LingPy:SCA,,
3446,2602,phă³¹lɔʔ³¹,c432,pʰ ă - ³¹ + l ɔ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3447,2604,lo̱⁵⁵mo⁵⁵,c289,l o̰ - ⁵⁵ + m o ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3448,2606,lɛ̱̃³⁵ma³¹,c289,l ɛ̰̃ ∼ ³⁵ + m a ³¹,,expert,Hill2017,LingPy:SCA,,
3449,2609,lo̱⁵³,c18,l o̰ ⁵³,,expert,Hill2017,LingPy:SCA,,
3450,2610,lɔ̱⁵⁵,c18,l ɔ̰ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3451,2611,pau⁵⁵l̥ɔ³¹,c432,p a u ⁵⁵ + l̥ ɔ - ³¹,,expert,Hill2017,LingPy:SCA,,
3452,7324,laʔ,c18,l a ⁵³,,expert,Hill2017,LingPy:SCA,,
3453,6161,kjɔ̱̃³¹,c402,k j ɔ̰̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,
3454,6132,kja̱ŋ³³,c402,k j a̰ ŋ ³³,,expert,Hill2017,LingPy:SCA,,
3455,6247,kjɔ̱̃⁵⁵,c402,k j ɔ̰̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3456,6338,pʰɔp⁵⁵,c704,pʰ ɔ p ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3457,6482,kja̱ŋ⁵¹,c402,k j a̰ ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,
3458,6564,caŋ³¹kʰʐaŋ⁵⁵,c39,c a ŋ ³¹ + kʰ ʐ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3459,7326,khraṅ,c402,kʰ r a ŋ -,,expert,Hill2017,LingPy:SCA,,
3460,6296,ʨʰĩ²²,c402,tɕʰ - ĩ ∼ ²²,,expert,Hill2017,LingPy:SCA,,
3461,5297,ɑ⁵³me²²,c628,ɑ ⁵³ - + m - e - ²²,,expert,Hill2017,LingPy:SCA,,
3462,2627,mauʔ⁵¹,c312,m a u ʔ ⁵¹,,expert,Hill2017,LingPy:SCA,,
3463,2630,a⁵⁵nu²¹,c67,a ⁵⁵ + n u - ²¹,,expert,Hill2017,LingPy:SCA,,
3464,2631,a³¹nuŋ⁵⁵,c67,a ³¹ + n u ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3465,2634,a⁵⁵mji̱⁵³,c628,a ⁵⁵ - + m j ḭ - ⁵³,,expert,Hill2017,LingPy:SCA,,
3466,2635,a⁵⁵mji̱⁵⁵,c628,a ⁵⁵ - + m j ḭ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3467,2637,mɛ³¹,c312,m ɛ - - ³¹,,expert,Hill2017,LingPy:SCA,,
3468,7328,a◦miy,c628,- - a + m - i j -,,expert,Hill2017,LingPy:SCA,,
3469,5613,tɑ̃u²²,c35,t ɑ̃ u ∼ ²²,,expert,Hill2017,LingPy:SCA,,
3470,2641,pum⁵⁵,c480,p u m ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3471,2644,pum⁵¹,c480,p u m ⁵¹,,expert,Hill2017,LingPy:SCA,,
3472,2646,pam⁵⁵,c480,p a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3473,2649,pɔm³¹,c480,p ɔ m ³¹,,expert,Hill2017,LingPy:SCA,,
3474,2650,pam³¹,c480,p a m ³¹,,expert,Hill2017,LingPy:SCA,,
3475,2652,pum⁵⁵,c480,p u m ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3476,7330,to₂ṅ,c35,t ʊ - ŋ -,,expert,Hill2017,LingPy:SCA,,
3477,6185,kʐoʔ⁵⁵,c7,k ʐ o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3478,6175,kʐoʔ⁵⁵,c7,k ʐ o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3479,6226,ɣɔʔ³¹naʔ³¹,c124,ɣ - ɔ ʔ ³¹ + n a ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3480,6407,ʨwɛʔ⁴,c7,tɕ w ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,
3481,6461,ŋĕ²¹noʔ²¹,c580,ŋ ĕ ²¹ + n o ʔ ²¹,,expert,Hill2017,LingPy:SCA,,
3482,6566,ɣuk³¹nɔʔ³¹,c124,ɣ - u k ³¹ + n ɔ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3483,6647,kjĭ²¹nɔʔ³¹,c124,k j ĭ - ²¹ + n ɔ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3484,7332,kro₁k,c7,k r o k -,,expert,Hill2017,LingPy:SCA,,
3485,5298,pɑ⁵⁵sɑʔ⁴,c219,p ɑ ⁵⁵ + s ɑ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,
3486,2662,ȵ̥ot⁵³,c295,n̥ʲ o t ⁵³,,expert,Hill2017,LingPy:SCA,,
3487,2667,nɔ̱t⁵⁵,c295,n ɔ̰ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3488,2671,na̱t⁵⁵,c295,n a̰ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3489,7334,pāḥ◦cap,c219,p a ⁵⁵ + ts a p -,,expert,Hill2017,LingPy:SCA,,
3490,7336,nhut,c295,n̥ u t -,,expert,Hill2017,LingPy:SCA,,
3491,6225,mjik³¹ʦa̱i³⁵,c265,m j i k ³¹ + ts a̰ i ³⁵,,expert,Hill2017,LingPy:SCA,,
3492,6244,kə̱⁵⁵na̱²¹,c96,k ə̰ ⁵⁵ + n a̰ ²¹,,expert,Hill2017,LingPy:SCA,,
3493,6246,ɕũ⁵³,c495,ɕ ũ ∼ ⁵³,,expert,Hill2017,LingPy:SCA,,
3494,6293,tʰɔm⁵⁵pɔp³¹,c596,tʰ ɔ m ⁵⁵ + p ɔ p ³¹,,expert,Hill2017,LingPy:SCA,,
3495,6424,ȵ̥on⁵⁵pen³¹,c372,n̥ʲ o n ⁵⁵ + p e n ³¹,,expert,Hill2017,LingPy:SCA,,
3496,6557,ɲ̇on⁵⁵,c715,ɲ̇ o n ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3497,6615,ʦə̆⁵⁵ŋja̱ʔ⁵⁵,c610,ts ə̆ ⁵⁵ + ŋ j a̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3498,5318,lɛʔ⁴tθɛ⁵⁵,c125,l ɛ ʔ ⁴ - - - + tθ ɛ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3499,2692,lɔʔ⁵⁵ʂəŋ³¹,c125,l ɔ ʔ ⁵⁵ - - - + ʂ ə ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3500,2694,loʔ²¹siŋ²¹,c125,l o ʔ ²¹ - - - + s i ŋ ²¹,,expert,Hill2017,LingPy:SCA,,
3501,2696,laʔ³¹saŋ³⁵,c125,l a ʔ ³¹ - - - + s a ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,
3502,2697,lɔʔ³¹sə̱ŋ⁵⁵,c125,l ɔ ʔ ³¹ - - - + s ə̰ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3503,2699,lɔʔ³¹saŋ³⁵,c125,l ɔ ʔ ³¹ - - - + s a ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,
3504,2701,lɔʔ⁵⁵ʂɯŋ³¹,c125,l ɔ ʔ ⁵⁵ - - - + ʂ ɯ ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3505,7339,lak◦sañḥ,c125,- - - - l a k + s a nʲ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3506,5530,nɑ²²mɛ²²,c359,n ɑ ²² + m ɛ ²²,,expert,Hill2017,LingPy:SCA,,
3507,2716,a³¹ȵiŋ⁵⁵,c691,a ³¹ - + nʲ i ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3508,2718,mjiŋ⁵¹,c369,m j i ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,
3509,2719,maŋ⁵⁵,c369,m - a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3510,2722,mjiŋ³¹,c369,m j i ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3511,2723,maŋ³¹,c369,m - a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3512,2724,a³¹niŋ⁵⁵,c691,a ³¹ - + n i ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3513,5529,nɑ²²mi²²,c359,n ɑ ²² + m i ²²,,expert,Hill2017,LingPy:SCA,,
3514,7341,a◦mañ,c691,- - a + m a nʲ -,,expert,Hill2017,LingPy:SCA,,
3515,5629,lɛ²²pĩ⁵⁵,c408,l ɛ ²² + p ĩ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3516,2781,laŋ³¹tsəŋ³¹,c123,l a ŋ ³¹ + ts ə ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3517,2786,laŋ⁵⁵taŋ³¹,c123,l a ŋ ⁵⁵ + t a ŋ ³¹,,expert,Hill2017,LingPy:SCA,,
3518,2792,laŋ³¹tsaŋ³⁵,c123,l a ŋ ³¹ + ts a ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,
3519,7343,lañ,c491,l a nʲ,,expert,Hill2017,LingPy:SCA,,
3520,2805,ŋɛ̱ʔ⁵⁵,c413,ŋ ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3521,5347,ɑʔ⁴,c413,- ɑ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,
3522,2798,ap⁵⁵,c413,- a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3523,2800,ap⁵⁵,c413,- a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3524,2801,ŋɛ̱ʔ⁵⁵,c413,ŋ ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3525,2804,ŋa̱p⁵⁵,c413,ŋ a̰ p ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3526,2806,ap⁵⁵,c413,- a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3527,7345,ap,c413,- a p -,,expert,Hill2017,LingPy:SCA,,
3528,6191,ʂan³¹u³¹,c669,ʂ a n ³¹ + u - ³¹,,expert,Hill2017,LingPy:SCA,,
3529,6206,ʃɛ̱n⁵⁵u⁵³,c669,ʃ ɛ̰ n ⁵⁵ + u - ⁵³,,expert,Hill2017,LingPy:SCA,,
3530,6245,ʃɔn³⁵u̱³⁵,c669,ʃ ɔ n ³⁵ + ṵ - ³⁵,,expert,Hill2017,LingPy:SCA,,
3531,6335,ʂan³¹uʔ³¹,c669,ʂ a n ³¹ + u ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3532,6401,ʃiŋ³⁵a̱u⁵⁵,c669,ʃ i ŋ ³⁵ + a̰ u ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3533,6417,tθɑ̃⁵⁵u⁵³,c669,tθ ɑ̃ ∼ ⁵⁵ + u - ⁵³,,expert,Hill2017,LingPy:SCA,,
3534,6479,ʃin²¹u⁵⁵,c669,ʃ i n ²¹ + u - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3535,5337,n̥ɑ²²kʰɑ̃u⁵⁵,c392,n̥ ɑ ²² + kʰ ɑ̃ u ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3536,2860,na̱⁵⁵,c129,n a̰ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3537,2866,nɔ̱³¹,c129,n ɔ̰ - ³¹,,expert,Hill2017,LingPy:SCA,,
3538,7347,nhā,c129,n̥ a - ²²,,expert,Hill2017,LingPy:SCA,,
3539,2854,ȵ̥ɔŋ⁵⁵,c129,n̥ʲ ɔ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3540,5257,pʰjɑ̃²²,c313,pʰ j ɑ̃ ∼ ²²,,expert,Hill2017,LingPy:SCA,,
3541,2964,sam⁵⁵,c400,s a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3542,2966,xam⁵¹,c400,x a m ⁵¹,,expert,Hill2017,LingPy:SCA,,
3543,2967,xɛ̃⁵⁵,c400,x ɛ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3544,2970,ʃa̱m³³,c400,ʃ a̰ m ³³,,expert,Hill2017,LingPy:SCA,,
3545,2971,xɛ̃³¹,c400,x ɛ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,
3546,2972,ti⁵⁵kʐoŋ⁵⁵,c578,t i ⁵⁵ + k ʐ o ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3547,7349,phyaṃ,c313,pʰ j a m -,,expert,Hill2017,LingPy:SCA,,
3548,5536,wɛʔ⁴,c539,w ɛ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,
3549,3027,vaʔ²¹,c539,v a ʔ ²¹,,expert,Hill2017,LingPy:SCA,,
3550,3031,vuʔ³¹,c539,v u ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3551,3025,oʔ⁵⁵,c539,- o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3552,3028,vaʔ³¹,c539,v a ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3553,3032,vɔʔ³¹,c539,v ɔ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,
3554,3033,oʔ⁵⁵,c539,- o ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3555,7351,vak,c539,w a k -,,expert,Hill2017,LingPy:SCA,,
3556,5281,mo⁵⁵,c128,m o - ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3557,3236,mau³¹ʐo⁵⁵,c113,m a u ³¹ + ʐ o ⁵⁵,,expert,Hill2017,LingPy:SCA,,
3558,3239,mau²¹,c128,m a u ²¹,,expert,Hill2017,LingPy:SCA,,
