ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
4980,4980,777,,,
5235,5235,156,,,
5493,5493,1417,,,
5739,5739,1049,,,
6003,6003,1417,,,
6004,6004,1111,,,
6005,6005,290,,,
6006,6006,212,,,
6258,6258,290,,,
6494,6494,1417,,,
6495,6495,1306,,,
6793,6793,1193,,,
7052,7052,1172,,,
7313,7313,1272,,,
7314,7314,1172,,,
7553,7553,264,,,
168,168,372,,,
428,428,359,,,
878,878,868,,,
1087,1087,213,,,
1324,1324,1432,,,
1524,1524,359,,,
1769,1769,213,,,
2026,2026,549,,,
2027,2027,319,,,
2028,2028,359,,,
2259,2259,384,,,
2260,2260,359,,,
2261,2261,213,,,
2481,2481,384,,,
2716,2716,372,,,
2717,2717,384,,,
2718,2718,359,,,
2719,2719,319,,,
2720,2720,434,,,
2993,2993,384,,,
2994,2994,359,,,
2995,2995,213,,,
3222,3222,213,,,
3500,3500,319,,,
3501,3501,265,,,
3791,3791,359,,,
4104,4104,372,,,
4325,4325,359,,,
4523,4523,1432,,,
4763,4763,213,,,
4764,4764,359,,,
4765,4765,265,,,
5018,5018,359,,,
5273,5273,998,,,
5530,5530,372,,,
5771,5771,265,,,
6054,6054,434,,,
6055,6055,319,,,
6056,6056,359,,,
6057,6057,334,,,
6058,6058,423,,,
6059,6059,265,,,
6289,6289,319,,,
6290,6290,265,,,
6534,6534,453,,,
6535,6535,213,,,
6536,6536,1434,,,
6537,6537,235,,,
6831,6831,384,,,
7093,7093,397,,,
7094,7094,319,,,
7095,7095,213,,,
7346,7346,359,,,
7583,7583,384,,,
7584,7584,213,,,
239,239,385,,,
503,503,385,,,
936,936,385,,,
1150,1150,226,,,
1388,1388,157,,,
1581,1581,534,,,
1838,1838,1424,,,
1839,1839,467,,,
2101,2101,569,,,
2320,2320,385,,,
2321,2321,589,,,
2542,2542,534,,,
2543,2543,610,,,
2802,2802,638,,,
2803,2803,616,,,
2804,2804,214,,,
2805,2805,385,,,
3063,3063,214,,,
3283,3283,385,,,
3575,3575,1424,,,
3877,3877,385,,,
4186,4186,638,,,
4187,4187,214,,,
4188,4188,236,,,
4189,4189,616,,,
4190,4190,385,,,
4380,4380,534,,,
4580,4580,1424,,,
4840,4840,385,,,
5087,5087,385,,,
5345,5345,157,,,
5600,5600,385,,,
5834,5834,385,,,
5835,5835,1424,,,
6137,6137,214,,,
6138,6138,1117,,,
6348,6348,385,,,
6606,6606,385,,,
6900,6900,534,,,
7163,7163,385,,,
7416,7416,1424,,,
7646,7646,385,,,
206,206,1340,,,
465,465,99,,,
466,466,1340,,,
909,909,1340,,,
1119,1119,1340,,,
1120,1120,1340,,,
1359,1359,686,,,
1554,1554,1340,,,
1803,1803,1340,,,
2069,2069,1340,,,
2292,2292,1340,,,
2515,2515,1340,,,
2764,2764,1340,,,
3032,3032,1340,,,
3254,3254,1340,,,
3541,3541,1340,,,
3836,3836,1340,,,
3837,3837,1340,,,
4146,4146,1340,,,
4147,4147,1340,,,
4353,4353,1340,,,
4554,4554,686,,,
4803,4803,1340,,,
5052,5052,99,,,
5053,5053,1340,,,
5313,5313,1340,,,
5567,5567,1340,,,
5804,5804,1340,,,
6103,6103,99,,,
6320,6320,1340,,,
6578,6578,1340,,,
6868,6868,1340,,,
6869,6869,99,,,
7132,7132,1340,,,
7380,7380,1340,,,
7616,7616,1340,,,
242,242,597,,,
506,506,1109,,,
939,939,1109,,,
1153,1153,814,,,
1154,1154,1241,,,
1155,1155,1109,,,
1393,1393,326,,,
1394,1394,1109,,,
1584,1584,1109,,,
1842,1842,1109,,,
2104,2104,1109,,,
2324,2324,1109,,,
2547,2547,724,,,
2814,2814,1109,,,
3066,3066,1241,,,
3067,3067,1109,,,
3286,3286,1109,,,
3579,3579,1109,,,
3880,3880,535,,,
3881,3881,1109,,,
4194,4194,1109,,,
4383,4383,1207,,,
4583,4583,1109,,,
4843,4843,1109,,,
5090,5090,1109,,,
5350,5350,1109,,,
5351,5351,1007,,,
5352,5352,535,,,
5838,5838,1109,,,
6141,6141,1109,,,
6351,6351,1109,,,
6609,6609,1109,,,
6904,6904,1109,,,
7166,7166,1109,,,
7420,7420,1109,,,
7649,7649,1109,,,
149,149,158,,,
403,403,215,,,
861,861,1013,,,
1305,1305,321,,,
1510,1510,158,,,
1746,1746,158,,,
2005,2005,158,,,
2237,2237,617,,,
2463,2463,215,,,
2687,2687,158,,,
2966,2966,158,,,
2967,2967,215,,,
3204,3204,617,,,
3471,3471,158,,,
3761,3761,215,,,
4080,4080,158,,,
4312,4312,158,,,
4508,4508,898,,,
4736,4736,158,,,
4994,4994,215,,,
5250,5250,996,,,
5505,5505,617,,,
5752,5752,158,,,
6022,6022,158,,,
6270,6270,158,,,
6510,6510,617,,,
6808,6808,215,,,
7066,7066,617,,,
7332,7332,158,,,
7565,7565,215,,,
447,447,479,,,
897,897,479,,,
1346,1346,479,,,
1791,1791,479,,,
2053,2053,479,,,
2054,2054,554,,,
2501,2501,479,,,
2747,2747,479,,,
3016,3016,479,,,
3527,3527,479,,,
3814,3814,479,,,
4130,4130,479,,,
4543,4543,479,,,
4788,4788,479,,,
5040,5040,479,,,
5299,5299,479,,,
5552,5552,479,,,
5791,5791,479,,,
6087,6087,479,,,
6309,6309,479,,,
6561,6561,479,,,
6851,6851,479,,,
7118,7118,479,,,
210,210,386,,,
469,469,386,,,
912,912,386,,,
1123,1123,386,,,
1362,1362,386,,,
1557,1557,386,,,
1806,1806,386,,,
2072,2072,386,,,
2295,2295,386,,,
2518,2518,386,,,
2767,2767,386,,,
3035,3035,386,,,
3257,3257,386,,,
3545,3545,386,,,
3840,3840,386,,,
4150,4150,386,,,
4356,4356,1242,,,
4557,4557,386,,,
4806,4806,386,,,
5056,5056,386,,,
5316,5316,386,,,
5570,5570,386,,,
5808,5808,386,,,
6107,6107,386,,,
6323,6323,386,,,
6581,6581,386,,,
6872,6872,386,,,
7135,7135,386,,,
7383,7383,386,,,
7619,7619,386,,,
211,211,101,,,
470,470,101,,,
913,913,101,,,
1124,1124,101,,,
1363,1363,101,,,
1558,1558,101,,,
1807,1807,101,,,
2073,2073,101,,,
2296,2296,101,,,
2519,2519,101,,,
2768,2768,101,,,
3036,3036,101,,,
3258,3258,101,,,
3546,3546,101,,,
3841,3841,101,,,
4151,4151,101,,,
4357,4357,101,,,
4558,4558,101,,,
4807,4807,101,,,
5057,5057,101,,,
5317,5317,101,,,
5571,5571,101,,,
5809,5809,101,,,
6108,6108,101,,,
6324,6324,101,,,
6582,6582,101,,,
6874,6874,101,,,
7136,7136,101,,,
7384,7384,101,,,
7620,7620,101,,,
89,89,102,,,
330,330,102,,,
801,801,102,,,
1016,1016,102,,,
1246,1246,102,,,
1464,1464,102,,,
1679,1679,102,,,
1680,1680,102,,,
1936,1936,102,,,
2185,2185,102,,,
2405,2405,102,,,
2636,2636,102,,,
2906,2906,102,,,
3146,3146,102,,,
3395,3395,102,,,
3683,3683,102,,,
4002,4002,1341,,,
4003,4003,102,,,
4264,4264,1341,,,
4461,4461,1341,,,
4663,4663,102,,,
4924,4924,102,,,
5183,5183,1341,,,
5184,5184,102,,,
5442,5442,102,,,
5691,5691,1341,,,
5692,5692,102,,,
5943,5943,102,,,
6216,6216,102,,,
6440,6440,102,,,
6728,6728,1341,,,
6999,6999,102,,,
7265,7265,1341,,,
7266,7266,102,,,
7509,7509,102,,,
105,105,536,,,
354,354,536,,,
819,819,536,,,
1031,1031,536,,,
1264,1264,919,,,
1479,1479,536,,,
1700,1700,536,,,
1957,1957,536,,,
2199,2199,536,,,
2422,2422,536,,,
2655,2655,536,,,
2925,2925,536,,,
3161,3161,536,,,
3414,3414,536,,,
3706,3706,536,,,
4021,4021,536,,,
4281,4281,536,,,
4474,4474,919,,,
4690,4690,536,,,
4946,4946,536,,,
5202,5202,536,,,
5462,5462,536,,,
5710,5710,536,,,
5967,5967,536,,,
6231,6231,536,,,
6460,6460,536,,,
6755,6755,536,,,
7020,7020,536,,,
7285,7285,536,,,
7524,7524,536,,,
32,32,103,,,
33,33,103,,,
34,34,537,,,
35,35,537,,,
271,271,785,,,
272,272,537,,,
747,747,537,,,
748,748,537,,,
749,749,103,,,
750,750,103,,,
968,968,103,,,
969,969,103,,,
1192,1192,537,,,
1193,1193,537,,,
1194,1194,103,,,
1195,1195,103,,,
1422,1422,537,,,
1423,1423,103,,,
1424,1424,537,,,
1425,1425,103,,,
1618,1618,103,,,
1619,1619,537,,,
1874,1874,103,,,
2133,2133,103,,,
2134,2134,537,,,
2135,2135,103,,,
2136,2136,537,,,
2356,2356,537,,,
2357,2357,103,,,
2574,2574,103,,,
2575,2575,537,,,
2846,2846,785,,,
3097,3097,103,,,
3098,3098,537,,,
3099,3099,103,,,
3100,3100,537,,,
3317,3317,103,,,
3318,3318,537,,,
3319,3319,537,,,
3320,3320,103,,,
3617,3617,785,,,
3618,3618,537,,,
3927,3927,103,,,
3928,3928,537,,,
3929,3929,537,,,
3930,3930,103,,,
4222,4222,537,,,
4223,4223,103,,,
4224,4224,537,,,
4225,4225,103,,,
4414,4414,537,,,
4415,4415,537,,,
4416,4416,103,,,
4417,4417,103,,,
4606,4606,103,,,
4873,4873,537,,,
4874,4874,537,,,
4875,4875,103,,,
4876,4876,103,,,
5124,5124,537,,,
5125,5125,537,,,
5126,5126,103,,,
5127,5127,103,,,
5378,5378,537,,,
5635,5635,537,,,
5636,5636,537,,,
5637,5637,103,,,
5638,5638,103,,,
5874,5874,103,,,
5875,5875,537,,,
6385,6385,537,,,
6386,6386,103,,,
6648,6648,537,,,
6649,6649,103,,,
6937,6937,537,,,
6938,6938,103,,,
7457,7457,785,,,
85,85,216,,,
325,325,778,,,
798,798,159,,,
1013,1013,216,,,
1243,1243,1418,,,
1461,1461,1456,,,
1675,1675,237,,,
1676,1676,1418,,,
1930,1930,487,,,
1931,1931,159,,,
1932,1932,1418,,,
2181,2181,216,,,
2402,2402,930,,,
2631,2631,159,,,
2632,2632,622,,,
2902,2902,216,,,
3143,3143,216,,,
3389,3389,1345,,,
3675,3675,756,,,
3676,3676,237,,,
3677,3677,930,,,
3678,3678,159,,,
3997,3997,216,,,
4261,4261,237,,,
4458,4458,159,,,
4658,4658,1418,,,
5179,5179,159,,,
5180,5180,1418,,,
5437,5437,216,,,
5438,5438,1201,,,
5688,5688,764,,,
5938,5938,1418,,,
5939,5939,159,,,
6212,6212,1418,,,
6437,6437,778,,,
6722,6722,216,,,
6995,6995,216,,,
7259,7259,778,,,
7260,7260,159,,,
7261,7261,216,,,
7506,7506,778,,,
27,27,104,,,
267,267,104,,,
742,742,104,,,
965,965,104,,,
1187,1187,104,,,
1417,1417,516,,,
1615,1615,104,,,
1868,1868,104,,,
2129,2129,104,,,
2353,2353,104,,,
2569,2569,104,,,
2840,2840,104,,,
3092,3092,104,,,
3314,3314,104,,,
3612,3612,104,,,
3922,3922,516,,,
4217,4217,104,,,
4409,4409,104,,,
4603,4603,104,,,
4871,4871,104,,,
5119,5119,104,,,
5374,5374,104,,,
5630,5630,104,,,
5869,5869,104,,,
6166,6166,104,,,
6380,6380,104,,,
6643,6643,516,,,
6932,6932,104,,,
7198,7198,104,,,
7452,7452,104,,,
52,52,970,,,
290,290,970,,,
767,767,970,,,
1211,1211,970,,,
1435,1435,365,,,
1636,1636,970,,,
1888,1888,970,,,
2151,2151,970,,,
2372,2372,970,,,
2593,2593,613,,,
2864,2864,970,,,
3112,3112,970,,,
3339,3339,970,,,
3638,3638,970,,,
3952,3952,970,,,
4235,4235,849,,,
4429,4429,970,,,
4889,4889,970,,,
5144,5144,970,,,
5398,5398,970,,,
5657,5657,970,,,
5892,5892,970,,,
6179,6179,970,,,
6402,6402,1139,,,
6670,6670,970,,,
6954,6954,639,,,
7220,7220,970,,,
7473,7473,1283,,,
40,40,679,,,
277,277,679,,,
754,754,679,,,
973,973,679,,,
1200,1200,679,,,
1429,1429,679,,,
1623,1623,679,,,
1878,1878,679,,,
2141,2141,679,,,
2361,2361,679,,,
2579,2579,679,,,
2852,2852,679,,,
3104,3104,679,,,
3326,3326,679,,,
3624,3624,679,,,
3937,3937,679,,,
4229,4229,679,,,
4422,4422,679,,,
4611,4611,679,,,
4881,4881,679,,,
5133,5133,679,,,
5385,5385,679,,,
5642,5642,679,,,
5880,5880,679,,,
6170,6170,679,,,
6390,6390,679,,,
6653,6653,679,,,
6943,6943,679,,,
7205,7205,679,,,
7462,7462,679,,,
77,77,1342,,,
318,318,1342,,,
791,791,1304,,,
1005,1005,160,,,
1236,1236,275,,,
1454,1454,369,,,
1667,1667,1342,,,
1918,1918,1342,,,
2174,2174,572,,,
2395,2395,1173,,,
2621,2621,1342,,,
2622,2622,621,,,
2892,2892,1342,,,
2893,2893,160,,,
3134,3134,1342,,,
3377,3377,920,,,
3378,3378,1419,,,
3379,3379,1342,,,
3667,3667,1342,,,
3988,3988,801,,,
3989,3989,160,,,
4254,4254,855,,,
4451,4451,884,,,
4648,4648,1342,,,
4913,4913,1342,,,
5172,5172,1342,,,
5428,5428,1342,,,
5429,5429,160,,,
5679,5679,1419,,,
5680,5680,1342,,,
5928,5928,1342,,,
6204,6204,1342,,,
6429,6429,1146,,,
6711,6711,1342,,,
6712,6712,1173,,,
6713,6713,1187,,,
6986,6986,1342,,,
7250,7250,1342,,,
7496,7496,1342,,,
7497,7497,160,,,
26,26,106,,,
266,266,106,,,
741,741,106,,,
964,964,106,,,
1186,1186,106,,,
1416,1416,106,,,
1614,1614,106,,,
1866,1866,106,,,
2128,2128,106,,,
2352,2352,106,,,
2568,2568,106,,,
2839,2839,106,,,
3091,3091,106,,,
3313,3313,106,,,
3611,3611,106,,,
3921,3921,106,,,
4216,4216,106,,,
4408,4408,106,,,
4602,4602,106,,,
4870,4870,106,,,
5118,5118,106,,,
5373,5373,106,,,
5629,5629,106,,,
5868,5868,106,,,
6165,6165,106,,,
6379,6379,106,,,
6642,6642,106,,,
6931,6931,106,,,
7197,7197,106,,,
7451,7451,106,,,
64,64,1420,,,
305,305,1420,,,
779,779,1296,,,
995,995,931,,,
1224,1224,1243,,,
1651,1651,416,,,
1903,1903,480,,,
2164,2164,931,,,
2383,2383,1420,,,
2606,2606,618,,,
2607,2607,568,,,
2876,2876,931,,,
3123,3123,931,,,
3358,3358,568,,,
3652,3652,1420,,,
3970,3970,931,,,
4440,4440,883,,,
4635,4635,931,,,
4901,4901,1420,,,
5160,5160,1243,,,
5412,5412,931,,,
5668,5668,568,,,
5906,5906,568,,,
5907,5907,1243,,,
6192,6192,931,,,
6416,6416,1144,,,
6688,6688,568,,,
6689,6689,1420,,,
7233,7233,1262,,,
177,177,971,,,
436,436,971,,,
886,886,971,,,
1095,1095,1343,,,
1334,1334,971,,,
1532,1532,971,,,
1778,1778,1083,,,
2038,2038,971,,,
2039,2039,1379,,,
2489,2489,601,,,
2731,2731,971,,,
3006,3006,971,,,
3511,3511,971,,,
3802,3802,971,,,
4113,4113,971,,,
4333,4333,971,,,
4531,4531,971,,,
4774,4774,925,,,
5028,5028,1379,,,
5283,5283,971,,,
5539,5539,971,,,
5540,5540,971,,,
5779,5779,971,,,
6070,6070,971,,,
6550,6550,1343,,,
6840,6840,1343,,,
7103,7103,971,,,
7104,7104,1083,,,
7593,7593,971,,,
91,91,108,,,
335,335,217,,,
336,336,108,,,
804,804,161,,,
1018,1018,108,,,
1249,1249,108,,,
1466,1466,108,,,
1682,1682,161,,,
1683,1683,1476,,,
1684,1684,108,,,
1939,1939,108,,,
1940,1940,161,,,
2187,2187,108,,,
2408,2408,108,,,
2638,2638,108,,,
2908,2908,108,,,
3148,3148,108,,,
3397,3397,108,,,
3687,3687,217,,,
3688,3688,108,,,
4006,4006,108,,,
4266,4266,108,,,
4463,4463,108,,,
4669,4669,108,,,
4929,4929,217,,,
4930,4930,108,,,
5187,5187,108,,,
5445,5445,161,,,
5446,5446,108,,,
5695,5695,108,,,
5947,5947,108,,,
6218,6218,161,,,
6219,6219,108,,,
6444,6444,108,,,
6731,6731,217,,,
6732,6732,108,,,
7002,7002,108,,,
7511,7511,108,,,
129,129,109,,,
379,379,109,,,
843,843,1421,,,
1050,1050,109,,,
1288,1288,1421,,,
1499,1499,109,,,
1723,1723,436,,,
1983,1983,1421,,,
1984,1984,109,,,
2221,2221,109,,,
2445,2445,109,,,
2673,2673,1421,,,
2948,2948,109,,,
3185,3185,109,,,
3442,3442,109,,,
3735,3735,109,,,
4052,4052,109,,,
4053,4053,109,,,
4301,4301,109,,,
4492,4492,890,,,
4714,4714,1421,,,
4974,4974,109,,,
4975,4975,109,,,
5228,5228,1421,,,
5487,5487,109,,,
5733,5733,109,,,
5994,5994,109,,,
6252,6252,1421,,,
6488,6488,109,,,
6784,6784,109,,,
7046,7046,109,,,
7307,7307,109,,,
7547,7547,109,,,
181,181,110,,,
182,182,110,,,
439,439,110,,,
889,889,110,,,
1098,1098,110,,,
1337,1337,110,,,
1535,1535,110,,,
1781,1781,1441,,,
1783,1783,110,,,
2043,2043,110,,,
2044,2044,110,,,
2272,2272,110,,,
2492,2492,110,,,
2735,2735,110,,,
2736,2736,110,,,
3008,3008,110,,,
3232,3232,110,,,
3233,3233,110,,,
3514,3514,110,,,
3515,3515,110,,,
3806,3806,110,,,
4117,4117,110,,,
4336,4336,110,,,
4534,4534,110,,,
4778,4778,110,,,
4779,4779,110,,,
5031,5031,110,,,
5032,5032,110,,,
5287,5287,110,,,
5543,5543,110,,,
5782,5782,110,,,
6075,6075,110,,,
6076,6076,110,,,
6300,6300,110,,,
6301,6301,110,,,
6553,6553,110,,,
6843,6843,110,,,
7109,7109,110,,,
7110,7110,110,,,
7356,7356,110,,,
7596,7596,110,,,
100,100,360,,,
101,101,1182,,,
346,346,360,,,
347,347,387,,,
813,813,406,,,
1026,1026,360,,,
1258,1258,387,,,
1475,1475,360,,,
1950,1950,360,,,
1951,1951,387,,,
2196,2196,360,,,
2417,2417,360,,,
2651,2651,387,,,
2918,2918,360,,,
3157,3157,360,,,
3406,3406,360,,,
3698,3698,360,,,
3699,3699,387,,,
4015,4015,360,,,
4276,4276,1298,,,
4681,4681,360,,,
4683,4683,406,,,
4937,4937,360,,,
4938,4938,387,,,
5196,5196,387,,,
5456,5456,1182,,,
5704,5704,387,,,
5959,5959,360,,,
6228,6228,360,,,
6454,6454,360,,,
6455,6455,1152,,,
6745,6745,360,,,
7012,7012,360,,,
7013,7013,387,,,
7278,7278,360,,,
7520,7520,360,,,
122,122,271,,,
373,373,1422,,,
836,836,1244,,,
1045,1045,169,,,
1279,1279,1244,,,
1717,1717,320,,,
1974,1974,1244,,,
2438,2438,1422,,,
2669,2669,1244,,,
3432,3432,1244,,,
3727,3727,1422,,,
4042,4042,819,,,
4487,4487,1244,,,
4707,4707,1244,,,
4965,4965,1422,,,
5218,5218,1244,,,
5480,5480,1422,,,
5726,5726,1244,,,
5986,5986,1244,,,
6246,6246,1244,,,
6480,6480,1422,,,
6771,6771,1244,,,
6772,6772,1422,,,
6773,6773,895,,,
7037,7037,111,,,
7300,7300,1422,,,
53,53,1004,,,
291,291,112,,,
768,768,112,,,
983,983,112,,,
1212,1212,1245,,,
1436,1436,112,,,
1637,1637,112,,,
1638,1638,1245,,,
1889,1889,471,,,
1890,1890,112,,,
2152,2152,112,,,
2373,2373,112,,,
2594,2594,1245,,,
2865,2865,112,,,
3113,3113,112,,,
3340,3340,650,,,
3341,3341,112,,,
3639,3639,112,,,
3953,3953,792,,,
3954,3954,1245,,,
4236,4236,850,,,
4430,4430,1245,,,
4623,4623,112,,,
4890,4890,112,,,
5145,5145,1245,,,
5399,5399,112,,,
5658,5658,1245,,,
5893,5893,112,,,
5894,5894,1245,,,
6180,6180,1245,,,
6403,6403,1140,,,
6671,6671,112,,,
6955,6955,112,,,
7221,7221,112,,,
7474,7474,112,,,
75,75,218,,,
316,316,162,,,
789,789,1300,,,
1003,1003,165,,,
1234,1234,162,,,
1452,1452,218,,,
1664,1664,419,,,
1916,1916,485,,,
2172,2172,218,,,
2393,2393,162,,,
2618,2618,162,,,
2888,2888,266,,,
2889,2889,218,,,
3132,3132,218,,,
3374,3374,721,,,
3662,3662,218,,,
3985,3985,185,,,
4252,4252,854,,,
4449,4449,162,,,
4645,4645,162,,,
4911,4911,1423,,,
5170,5170,162,,,
5425,5425,218,,,
5426,5426,1016,,,
5677,5677,162,,,
5925,5925,162,,,
6202,6202,162,,,
6427,6427,1457,,,
6706,6706,162,,,
6707,6707,1071,,,
6983,6983,218,,,
7246,7246,266,,,
7247,7247,218,,,
7248,7248,1071,,,
7493,7493,291,,,
30,30,407,,,
31,31,1477,,,
269,269,407,,,
270,270,1477,,,
745,745,407,,,
746,746,1477,,,
967,967,1477,,,
1190,1190,407,,,
1191,1191,1477,,,
1420,1420,1477,,,
1421,1421,407,,,
1617,1617,1477,,,
1871,1871,470,,,
1872,1872,407,,,
1873,1873,1477,,,
2132,2132,1477,,,
2355,2355,424,,,
2572,2572,407,,,
2573,2573,1477,,,
2843,2843,407,,,
2844,2844,1477,,,
2845,2845,113,,,
3095,3095,407,,,
3096,3096,1477,,,
3316,3316,407,,,
3615,3615,407,,,
3616,3616,1477,,,
3925,3925,407,,,
3926,3926,1477,,,
4220,4220,1477,,,
4221,4221,407,,,
4412,4412,407,,,
4413,4413,1477,,,
4604,4604,407,,,
4605,4605,1477,,,
5122,5122,407,,,
5123,5123,1477,,,
5376,5376,1459,,,
5377,5377,1477,,,
5633,5633,407,,,
5634,5634,1477,,,
5872,5872,407,,,
5873,5873,1477,,,
6383,6383,1477,,,
6384,6384,407,,,
6646,6646,1477,,,
6647,6647,407,,,
6935,6935,407,,,
6936,6936,1477,,,
7200,7200,407,,,
7201,7201,1477,,,
7454,7454,407,,,
7455,7455,1477,,,
7456,7456,517,,,
